sample_unit_id,State_County1,State_County1_Percent,State_County2,State_County2_Percent,State_County3,State_County3_Percent,State_County4,State_County4_Percent
103310,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
96812,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
100090,Idaho_Elmore,100.00,NA,0.00,NA,0.00,NA,0.00
110228,Oregon_Linn,61.65,Oregon_Jefferson,38.35,NA,0.00,NA,0.00
130151,Washington_Skagit,100.00,NA,0.00,NA,0.00,NA,0.00
66262,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
113962,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00
72731,California_Mono,100.00,NA,0.00,NA,0.00,NA,0.00
125970,Washington_Mason,100.00,NA,0.00,NA,0.00,NA,0.00
95893,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
123703,Idaho_Bonner,99.83,Idaho_Kootenai,0.17,NA,0.00,NA,0.00
87047,California_Mendocino,100.00,NA,0.00,NA,0.00,NA,0.00
58825,California_Santa Barbara,100.00,NA,0.00,NA,0.00,NA,0.00
68071,California_Monterey,10.11,NA,0.00,NA,0.00,NA,0.00
120426,Washington_Yakima,100.00,NA,0.00,NA,0.00,NA,0.00
103811,Idaho_Lemhi,100.00,NA,0.00,NA,0.00,NA,0.00
52846,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
73189,California_Madera,100.00,NA,0.00,NA,0.00,NA,0.00
119535,Idaho_Benewah,100.00,NA,0.00,NA,0.00,NA,0.00
57895,California_Santa Barbara,9.61,NA,0.00,NA,0.00,NA,0.00
95862,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
93629,Idaho_Power,99.11,Idaho_Bannock,0.89,NA,0.00,NA,0.00
114381,Oregon_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00
116287,Washington_Garfield,98.60,Washington_Asotin,1.40,NA,0.00,NA,0.00
63948,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
105612,Oregon_Crook,97.63,Oregon_Harney,2.37,NA,0.00,NA,0.00
89858,California_Lassen,100.00,NA,0.00,NA,0.00,NA,0.00
97323,Idaho_Blaine,51.95,Idaho_Lincoln,48.05,NA,0.00,NA,0.00
106051,Oregon_Douglas,88.76,Oregon_Lane,11.24,NA,0.00,NA,0.00
126915,Washington_Chelan,100.00,NA,0.00,NA,0.00,NA,0.00
89834,California_Tehama,52.96,California_Trinity,47.04,NA,0.00,NA,0.00
114902,Idaho_Nez Perce,66.12,Idaho_Lewis,33.88,NA,0.00,NA,0.00
72712,California_Merced,100.00,NA,0.00,NA,0.00,NA,0.00
130137,Washington_Clallam,100.00,NA,0.00,NA,0.00,NA,0.00
110741,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
47288,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
99133,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
75942,California_San Mateo,100.00,NA,0.00,NA,0.00,NA,0.00
60229,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
92219,Idaho_Twin Falls,99.57,Nevada_Elko,0.43,NA,0.00,NA,0.00
57010,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
80593,California_El Dorado,100.00,NA,0.00,NA,0.00,NA,0.00
115811,Washington_Walla Walla,79.60,Washington_Benton,20.40,NA,0.00,NA,0.00
55135,California_Los Angeles,100.00,NA,0.00,NA,0.00,NA,0.00
94940,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
99191,Idaho_Jefferson,85.50,Idaho_Madison,14.50,NA,0.00,NA,0.00
107456,Oregon_Crook,92.93,Oregon_Deschutes,7.07,NA,0.00,NA,0.00
118586,Washington_Benton,100.00,NA,0.00,NA,0.00,NA,0.00
74569,California_Mariposa,46.38,California_Merced,38.66,California_Stanislaus,10.71,California_Tuolumne,4.25
105167,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
104201,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
99619,Idaho_Ada,100.00,NA,0.00,NA,0.00,NA,0.00
93997,California_Humboldt,100.00,NA,0.00,NA,0.00,NA,0.00
70401,California_Madera,83.40,California_Fresno,16.60,NA,0.00,NA,0.00
117623,Oregon_Tillamook,85.86,NA,0.00,NA,0.00,NA,0.00
113989,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
49594,California_Riverside,99.43,California_San Diego,0.51,California_Imperial,0.07,NA,0.00
118097,Washington_Clark,90.18,Washington_Cowlitz,9.82,NA,0.00,NA,0.00
104255,Idaho_Valley,100.00,NA,0.00,NA,0.00,NA,0.00
52809,California_Santa Barbara,9.22,NA,0.00,NA,0.00,NA,0.00
88462,California_Lassen,97.41,California_Plumas,2.59,NA,0.00,NA,0.00
93153,Idaho_Cassia,100.00,NA,0.00,NA,0.00,NA,0.00
127353,Washington_Grays Harbor,81.89,Washington_Jefferson,18.11,NA,0.00,NA,0.00
124152,Washington_Lincoln,99.64,Washington_Ferry,0.36,NA,0.00,NA,0.00
52836,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
113020,Oregon_Gilliam,100.00,NA,0.00,NA,0.00,NA,0.00
101443,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
95944,Idaho_Bingham,100.00,NA,0.00,NA,0.00,NA,0.00
114858,Oregon_Clackamas,100.00,NA,0.00,NA,0.00,NA,0.00
118577,Washington_Yakima,100.00,NA,0.00,NA,0.00,NA,0.00
94928,California_Trinity,54.08,California_Siskiyou,45.92,NA,0.00,NA,0.00
110723,Oregon_Union,100.00,NA,0.00,NA,0.00,NA,0.00
67179,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
103261,Oregon_Curry,100.00,NA,0.00,NA,0.00,NA,0.00
94994,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
80108,California_Sonoma,99.97,California_Marin,0.03,NA,0.00,NA,0.00
61608,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
131531,Washington_San Juan,100.00,NA,0.00,NA,0.00,NA,0.00
119035,Washington_Yakima,100.00,NA,0.00,NA,0.00,NA,0.00
99195,Idaho_Madison,89.89,Idaho_Fremont,10.11,NA,0.00,NA,0.00
57439,California_Ventura,100.00,NA,0.00,NA,0.00,NA,0.00
92619,California_Shasta,100.00,NA,0.00,NA,0.00,NA,0.00
103365,Idaho_Fremont,65.15,Montana_Gallatin,31.68,Montana_Madison,3.17,NA,0.00
90395,Idaho_Bear Lake,100.00,NA,0.00,NA,0.00,NA,0.00
109287,Oregon_Lane,50.83,Oregon_Douglas,49.17,NA,0.00,NA,0.00
117207,Washington_Columbia,99.58,Washington_Whitman,0.42,NA,0.00,NA,0.00
61173,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
107937,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
97778,Idaho_Gooding,98.77,Idaho_Camas,1.23,NA,0.00,NA,0.00
109771,Oregon_Jefferson,100.00,NA,0.00,NA,0.00,NA,0.00
130158,Washington_Okanogan,62.00,Washington_Whatcom,37.94,Washington_Skagit,0.06,NA,0.00
112585,Oregon_Wallowa,98.22,Idaho_Idaho,1.78,NA,0.00,NA,0.00
69486,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00
130146,Washington_Skagit,100.00,NA,0.00,NA,0.00,NA,0.00
49598,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
95437,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
86133,California_Glenn,100.00,NA,0.00,NA,0.00,NA,0.00
63467,California_Kern,93.08,California_Tulare,6.92,NA,0.00,NA,0.00
122273,Washington_Pierce,100.00,NA,0.00,NA,0.00,NA,0.00
107048,Idaho_Lemhi,100.00,NA,0.00,NA,0.00,NA,0.00
52853,California_San Bernardino,55.08,Arizona_Mohave,44.92,NA,0.00,NA,0.00
75042,California_Tuolumne,72.70,California_Mono,27.30,NA,0.00,NA,0.00
122315,Idaho_Kootenai,100.00,NA,0.00,NA,0.00,NA,0.00
56996,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
97253,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
94098,Idaho_Caribou,100.00,NA,0.00,NA,0.00,NA,0.00
104684,Oregon_Deschutes,70.84,Oregon_Crook,29.16,NA,0.00,NA,0.00
116290,Idaho_Nez Perce,77.64,Idaho_Latah,22.36,NA,0.00,NA,0.00
59315,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
79665,California_El Dorado,100.00,NA,0.00,NA,0.00,NA,0.00
108420,Idaho_Adams,100.00,NA,0.00,NA,0.00,NA,0.00
48198,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
88469,California_Lassen,100.00,NA,0.00,NA,0.00,NA,0.00
112525,Oregon_Lincoln,6.95,NA,0.00,NA,0.00,NA,0.00
107910,Oregon_Lane,100.00,NA,0.00,NA,0.00,NA,0.00
124138,Washington_Chelan,99.33,Washington_Douglas,0.67,NA,0.00,NA,0.00
89372,California_Tehama,100.00,NA,0.00,NA,0.00,NA,0.00
70858,California_Merced,49.32,California_Fresno,28.38,California_San Benito,22.30,NA,0.00
124590,Washington_King,100.00,NA,0.00,NA,0.00,NA,0.00
112595,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
99603,Oregon_Harney,64.98,Oregon_Malheur,35.02,NA,0.00,NA,0.00
128333,Washington_Pend Oreille,54.67,Idaho_Boundary,45.33,NA,0.00,NA,0.00
58354,California_Santa Barbara,9.79,NA,0.00,NA,0.00,NA,0.00
79177,California_Marin,7.18,NA,0.00,NA,0.00,NA,0.00
59762,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
125034,Washington_Grays Harbor,51.73,NA,0.00,NA,0.00,NA,0.00
127402,Washington_Stevens,86.30,Washington_Pend Oreille,13.70,NA,0.00,NA,0.00
55622,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
83366,California_Nevada,100.00,NA,0.00,NA,0.00,NA,0.00
113491,Oregon_Morrow,98.90,Oregon_Umatilla,1.10,NA,0.00,NA,0.00
51897,California_Riverside,51.53,California_Orange,48.47,NA,0.00,NA,0.00
97260,California_Modoc,85.63,California_Siskiyou,14.37,NA,0.00,NA,0.00
101044,Idaho_Clark,88.18,Idaho_Fremont,11.82,NA,0.00,NA,0.00
106530,Oregon_Deschutes,100.00,NA,0.00,NA,0.00,NA,0.00
117660,Washington_Benton,100.00,NA,0.00,NA,0.00,NA,0.00
79197,California_Amador,100.00,NA,0.00,NA,0.00,NA,0.00
107947,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00
46807,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
104197,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
101013,Idaho_Boise,73.95,Idaho_Elmore,26.05,NA,0.00,NA,0.00
93076,California_Trinity,100.00,NA,0.00,NA,0.00,NA,0.00
72719,California_Mariposa,100.00,NA,0.00,NA,0.00,NA,0.00
123184,Washington_Pacific,100.00,NA,0.00,NA,0.00,NA,0.00
106113,Idaho_Valley,98.70,Idaho_Custer,1.30,NA,0.00,NA,0.00
63447,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00
117177,Washington_Skamania,100.00,NA,0.00,NA,0.00,NA,0.00
101942,Idaho_Elmore,54.30,Idaho_Boise,45.70,NA,0.00,NA,0.00
50994,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
93553,California_Shasta,68.55,California_Siskiyou,31.45,NA,0.00,NA,0.00
91761,Idaho_Twin Falls,93.91,Idaho_Cassia,6.06,Nevada_Elko,0.03,NA,0.00
112071,Oregon_Linn,100.00,NA,0.00,NA,0.00,NA,0.00
125082,Washington_Stevens,100.00,NA,0.00,NA,0.00,NA,0.00
55610,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
102375,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
98197,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
100564,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00
113942,Oregon_Wasco,51.29,Oregon_Sherman,48.71,NA,0.00,NA,0.00
121356,Washington_Yakima,53.42,Washington_Kittitas,46.58,NA,0.00,NA,0.00
98166,California_Del Norte,100.00,NA,0.00,NA,0.00,NA,0.00
110264,Oregon_Wallowa,96.64,Oregon_Union,3.36,NA,0.00,NA,0.00
71347,California_Inyo,99.28,California_Mono,0.72,NA,0.00,NA,0.00
102800,Oregon_Josephine,100.00,NA,0.00,NA,0.00,NA,0.00
99613,Oregon_Malheur,64.18,Idaho_Owyhee,35.82,NA,0.00,NA,0.00
80577,California_Solano,87.90,California_Yolo,12.10,NA,0.00,NA,0.00
61141,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00
70851,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00
121346,Washington_Lewis,100.00,NA,0.00,NA,0.00,NA,0.00
55592,California_Los Angeles,99.99,California_Ventura,0.01,NA,0.00,NA,0.00
100503,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
91772,Idaho_Cassia,65.00,Idaho_Oneida,35.00,NA,0.00,NA,0.00
112066,Oregon_Lincoln,65.20,Oregon_Benton,34.80,NA,0.00,NA,0.00
121848,Idaho_Kootenai,67.22,Washington_Spokane,32.78,NA,0.00,NA,0.00
107479,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00
94489,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
97776,Idaho_Elmore,84.15,Idaho_Gooding,15.85,NA,0.00,NA,0.00
110702,Oregon_Jefferson,91.44,Oregon_Wasco,8.56,NA,0.00,NA,0.00
127847,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
110735,Idaho_Idaho,99.92,Oregon_Wallowa,0.08,NA,0.00,NA,0.00
66693,California_Fresno,94.81,California_Monterey,5.19,NA,0.00,NA,0.00
128760,Washington_Snohomish,100.00,NA,0.00,NA,0.00,NA,0.00
110748,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
50530,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
97289,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
86592,California_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
65319,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
107513,Idaho_Lemhi,100.00,NA,0.00,NA,0.00,NA,0.00
83831,California_Nevada,100.00,NA,0.00,NA,0.00,NA,0.00
112105,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00
56992,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
98638,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
101496,Idaho_Butte,92.94,Idaho_Custer,7.06,NA,0.00,NA,0.00
102364,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
122765,Washington_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00
60243,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
79200,California_Amador,63.56,California_El Dorado,36.44,NA,0.00,NA,0.00
107488,Oregon_Baker,54.40,Idaho_Washington,45.60,NA,0.00,NA,0.00
50514,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
107907,Oregon_Lane,100.00,NA,0.00,NA,0.00,NA,0.00
125999,Washington_Okanogan,58.08,Washington_Douglas,41.92,NA,0.00,NA,0.00
89367,California_Mendocino,98.88,California_Trinity,1.12,NA,0.00,NA,0.00
68087,California_Fresno,81.64,California_Kings,18.36,NA,0.00,NA,0.00
125518,Washington_King,100.00,NA,0.00,NA,0.00,NA,0.00
113515,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
47278,California_Imperial,96.56,California_San Diego,3.44,NA,0.00,NA,0.00
100532,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
77792,California_San Francisco,50.77,California_Marin,16.15,NA,0.00,NA,0.00
61159,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
125504,Washington_Mason,100.00,NA,0.00,NA,0.00,NA,0.00
127394,Washington_Ferry,100.00,NA,0.00,NA,0.00,NA,0.00
52375,California_San Bernardino,73.66,California_Riverside,26.34,NA,0.00,NA,0.00
85209,California_Colusa,86.91,California_Glenn,13.09,NA,0.00,NA,0.00
109316,Oregon_Wheeler,100.00,NA,0.00,NA,0.00,NA,0.00
53280,California_Los Angeles,99.97,California_Orange,0.03,NA,0.00,NA,0.00
100043,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
95943,Idaho_Bingham,100.00,NA,0.00,NA,0.00,NA,0.00
102358,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
119975,Washington_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
75491,California_Stanislaus,100.00,NA,0.00,NA,0.00,NA,0.00
108870,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00
106506,Oregon_Douglas,68.37,Oregon_Coos,31.63,NA,0.00,NA,0.00
102342,Oregon_Jackson,100.00,NA,0.00,NA,0.00,NA,0.00
95443,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
92149,California_Trinity,100.00,NA,0.00,NA,0.00,NA,0.00
62985,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00
120873,Washington_Cowlitz,93.92,Washington_Wahkiakum,6.08,NA,0.00,NA,0.00
108422,Idaho_Valley,77.94,Idaho_Adams,20.89,Idaho_Idaho,1.17,NA,0.00
61594,California_Santa Barbara,12.41,NA,0.00,NA,0.00,NA,0.00
132001,Washington_Whatcom,100.00,NA,0.00,NA,0.00,NA,0.00
119494,Washington_Skamania,100.00,NA,0.00,NA,0.00,NA,0.00
103343,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00
117231,Idaho_Shoshone,73.80,Montana_Mineral,23.86,Idaho_Clearwater,2.34,NA,0.00
94482,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
111612,Oregon_Linn,100.00,NA,0.00,NA,0.00,NA,0.00
126472,Washington_Stevens,100.00,NA,0.00,NA,0.00,NA,0.00
58386,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
85690,California_Lassen,84.63,California_Plumas,14.83,Nevada_Washoe,0.54,NA,0.00
101911,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
49570,California_Los Angeles,99.81,NA,0.00,NA,0.00,NA,0.00
98246,Idaho_Blaine,100.00,NA,0.00,NA,0.00,NA,0.00
113017,Oregon_Sherman,100.00,NA,0.00,NA,0.00,NA,0.00
123207,Washington_Kittitas,100.00,NA,0.00,NA,0.00,NA,0.00
100481,Oregon_Curry,92.22,California_Del Norte,7.78,NA,0.00,NA,0.00
114892,Washington_Columbia,60.75,Washington_Walla Walla,39.25,NA,0.00,NA,0.00
70883,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
124124,Washington_Pierce,96.57,Washington_King,3.43,NA,0.00,NA,0.00
94102,Idaho_Caribou,100.00,NA,0.00,NA,0.00,NA,0.00
99146,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
83805,California_Mendocino,17.58,California_Sonoma,2.57,NA,0.00,NA,0.00
62065,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00
71776,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00
121807,Washington_Lewis,100.00,NA,0.00,NA,0.00,NA,0.00
101956,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00
78743,California_Alpine,100.00,NA,0.00,NA,0.00,NA,0.00
119075,Idaho_Shoshone,100.00,NA,0.00,NA,0.00,NA,0.00
58359,California_Santa Barbara,100.00,NA,0.00,NA,0.00,NA,0.00
99108,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
93628,Idaho_Power,100.00,NA,0.00,NA,0.00,NA,0.00
115773,Oregon_Yamhill,67.96,Oregon_Tillamook,32.04,NA,0.00,NA,0.00
121843,Washington_Spokane,100.00,NA,0.00,NA,0.00,NA,0.00
62555,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
108395,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
92173,California_Lassen,100.00,NA,0.00,NA,0.00,NA,0.00
96394,Idaho_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00
106046,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
129235,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
114433,Washington_Asotin,76.01,Washington_Garfield,23.99,NA,0.00,NA,0.00
68543,California_San Benito,96.98,California_Monterey,3.02,NA,0.00,NA,0.00
129677,Washington_Clallam,70.56,Washington_Jefferson,29.44,NA,0.00,NA,0.00
112139,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
45437,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
100983,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
74554,California_Santa Clara,99.26,California_Santa Cruz,0.74,NA,0.00,NA,0.00
63011,California_Inyo,63.35,California_Kern,36.65,NA,0.00,NA,0.00
102426,Idaho_Lemhi,97.71,Montana_Beaverhead,2.29,NA,0.00,NA,0.00
85683,California_Sierra,83.51,California_Plumas,16.49,NA,0.00,NA,0.00
110255,Oregon_Umatilla,73.37,Oregon_Union,26.63,Oregon_Grant,0.00,NA,0.00
56987,California_Los Angeles,100.00,NA,0.00,NA,0.00,NA,0.00
100029,Oregon_Jackson,100.00,NA,0.00,NA,0.00,NA,0.00
99183,Idaho_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
106999,Oregon_Crook,100.00,NA,0.00,NA,0.00,NA,0.00
119987,Washington_Adams,100.00,NA,0.00,NA,0.00,NA,0.00
75962,California_Tuolumne,100.00,NA,0.00,NA,0.00,NA,0.00
102855,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
101892,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
124143,Washington_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
87978,California_Mendocino,100.00,NA,0.00,NA,0.00,NA,0.00
67162,California_Kings,100.00,NA,0.00,NA,0.00,NA,0.00
114905,Idaho_Lewis,88.49,Idaho_Nez Perce,11.51,NA,0.00,NA,0.00
50980,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
79188,California_Solano,100.00,NA,0.00,NA,0.00,NA,0.00
60234,California_San Bernardino,99.46,California_Kern,0.54,NA,0.00,NA,0.00
124574,Washington_Grays Harbor,100.00,NA,0.00,NA,0.00,NA,0.00
130632,Washington_Okanogan,25.44,NA,0.00,NA,0.00,NA,0.00
54694,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
86601,California_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
111631,Oregon_Wheeler,94.33,Oregon_Gilliam,5.67,NA,0.00,NA,0.00
98653,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
96400,Idaho_Minidoka,99.64,Idaho_Blaine,0.36,NA,0.00,NA,0.00
105138,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
123214,Washington_Douglas,98.43,Washington_Chelan,1.57,NA,0.00,NA,0.00
74102,California_Merced,95.04,California_Stanislaus,4.96,NA,0.00,NA,0.00
103787,Idaho_Gem,63.15,Idaho_Payette,33.79,Idaho_Washington,3.06,NA,0.00
65785,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
108821,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
96375,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
82885,California_Sonoma,100.00,NA,0.00,NA,0.00,NA,0.00
63000,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
123182,Washington_Pacific,89.81,NA,0.00,NA,0.00,NA,0.00
107045,Idaho_Lemhi,100.00,NA,0.00,NA,0.00,NA,0.00
94067,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
87993,California_Butte,77.90,California_Tehama,22.10,NA,0.00,NA,0.00
59278,California_Santa Barbara,0.45,NA,0.00,NA,0.00,NA,0.00
117632,Oregon_Columbia,47.83,Oregon_Multnomah,32.20,Oregon_Washington,19.97,NA,0.00
106579,Idaho_Valley,100.00,NA,0.00,NA,0.00,NA,0.00
93601,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
90776,California_Lassen,100.00,NA,0.00,NA,0.00,NA,0.00
94543,Idaho_Jerome,98.29,Idaho_Minidoka,1.71,NA,0.00,NA,0.00
129203,Washington_Jefferson,100.00,NA,0.00,NA,0.00,NA,0.00
125077,Washington_Ferry,97.77,Washington_Okanogan,2.14,Washington_Lincoln,0.09,NA,0.00
54687,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
81511,California_Placer,98.22,California_El Dorado,1.78,NA,0.00,NA,0.00
114878,Oregon_Morrow,100.00,NA,0.00,NA,0.00,NA,0.00
97264,Oregon_Klamath,81.51,California_Modoc,17.64,Oregon_Lake,0.85,NA,0.00
97797,Idaho_Bingham,92.81,Idaho_Bonneville,7.19,NA,0.00,NA,0.00
113468,Oregon_Clackamas,100.00,NA,0.00,NA,0.00,NA,0.00
117191,Washington_Yakima,100.00,NA,0.00,NA,0.00,NA,0.00
97706,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
104717,Idaho_Valley,100.00,NA,0.00,NA,0.00,NA,0.00
68570,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
95915,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
81496,California_Sonoma,100.00,NA,0.00,NA,0.00,NA,0.00
63921,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
119500,Washington_Yakima,100.00,NA,0.00,NA,0.00,NA,0.00
100119,Idaho_Fremont,100.00,NA,0.00,NA,0.00,NA,0.00
56552,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
116303,Idaho_Clearwater,100.00,NA,0.00,NA,0.00,NA,0.00
94011,California_Shasta,99.22,California_Siskiyou,0.78,NA,0.00,NA,0.00
113460,Oregon_Polk,87.87,Oregon_Marion,12.13,NA,0.00,NA,0.00
118134,Washington_Whitman,100.00,NA,0.00,NA,0.00,NA,0.00
60246,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
105164,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
99630,Idaho_Camas,100.00,NA,0.00,NA,0.00,NA,0.00
111154,Oregon_Linn,100.00,NA,0.00,NA,0.00,NA,0.00
128769,Washington_Okanogan,82.98,Washington_Chelan,17.02,NA,0.00,NA,0.00
66725,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
113499,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00
71340,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00
125971,Washington_Mason,100.00,NA,0.00,NA,0.00,NA,0.00
92251,Idaho_Caribou,99.20,Wyoming_Lincoln,0.80,NA,0.00,NA,0.00
95895,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
126485,Idaho_Boundary,100.00,NA,0.00,NA,0.00,NA,0.00
85208,California_Colusa,84.05,California_Glenn,15.95,NA,0.00,NA,0.00
60672,California_Santa Barbara,100.00,NA,0.00,NA,0.00,NA,0.00
68996,California_Monterey,18.91,NA,0.00,NA,0.00,NA,0.00
120890,Washington_Yakima,100.00,NA,0.00,NA,0.00,NA,0.00
51920,California_San Bernardino,88.88,California_Riverside,11.12,NA,0.00,NA,0.00
75507,California_Mono,100.00,NA,0.00,NA,0.00,NA,0.00
