sample_unit_id,State1,State1_Percent,State2,State2_Percent,State3,State3_Percent
72728,California,100.00,NA,0.00,NA,0.00
126899,Washington,100.00,NA,0.00,NA,0.00
91325,Idaho,70.47,Wyoming,29.53,NA,0.00
109828,Idaho,54.18,Montana,45.82,NA,0.00
126483,Idaho,100.00,NA,0.00,NA,0.00
84281,California,100.00,NA,0.00,NA,0.00
61134,California,100.00,NA,0.00,NA,0.00
131984,Washington,11.02,NA,0.00,NA,0.00
68998,California,100.00,NA,0.00,NA,0.00
121350,Washington,100.00,NA,0.00,NA,0.00
76433,California,100.00,NA,0.00,NA,0.00
120461,Idaho,100.00,NA,0.00,NA,0.00
95398,California,100.00,NA,0.00,NA,0.00
93631,Idaho,100.00,NA,0.00,NA,0.00
114385,Oregon,100.00,NA,0.00,NA,0.00
118141,Washington,100.00,NA,0.00,NA,0.00
65332,California,100.00,NA,0.00,NA,0.00
77812,California,100.00,NA,0.00,NA,0.00
105615,Oregon,100.00,NA,0.00,NA,0.00
88933,California,91.07,Nevada,8.93,NA,0.00
107437,Oregon,100.00,NA,0.00,NA,0.00
126916,Washington,100.00,NA,0.00,NA,0.00
87982,California,100.00,NA,0.00,NA,0.00
69937,California,100.00,NA,0.00,NA,0.00
129211,Washington,100.00,NA,0.00,NA,0.00
111203,Idaho,100.00,NA,0.00,NA,0.00
47287,California,100.00,NA,0.00,NA,0.00
98206,Oregon,100.00,NA,0.00,NA,0.00
76410,California,100.00,NA,0.00,NA,0.00
62078,California,100.00,NA,0.00,NA,0.00
131542,Washington,100.00,NA,0.00,NA,0.00
127863,Washington,100.00,NA,0.00,NA,0.00
55155,California,100.00,NA,0.00,NA,0.00
80125,California,100.00,NA,0.00,NA,0.00
113496,Oregon,100.00,NA,0.00,NA,0.00
53289,California,100.00,NA,0.00,NA,0.00
94946,California,100.00,NA,0.00,NA,0.00
99651,Idaho,100.00,NA,0.00,NA,0.00
108842,Oregon,100.00,NA,0.00,NA,0.00
116738,Washington,100.00,NA,0.00,NA,0.00
78268,California,100.00,NA,0.00,NA,0.00
101924,Oregon,100.00,NA,0.00,NA,0.00
104670,Oregon,100.00,NA,0.00,NA,0.00
101469,Idaho,100.00,NA,0.00,NA,0.00
92141,California,100.00,NA,0.00,NA,0.00
69943,California,100.00,NA,0.00,NA,0.00
122261,Washington,100.00,NA,0.00,NA,0.00
113529,Idaho,100.00,NA,0.00,NA,0.00
64372,California,100.00,NA,0.00,NA,0.00
117627,Oregon,100.00,NA,0.00,NA,0.00
103797,Idaho,100.00,NA,0.00,NA,0.00
52350,California,11.61,NA,0.00,NA,0.00
87537,California,100.00,NA,0.00,NA,0.00
91302,Idaho,92.18,Utah,7.82,NA,0.00
109293,Oregon,100.00,NA,0.00,NA,0.00
125079,Washington,100.00,NA,0.00,NA,0.00
55612,California,100.00,NA,0.00,NA,0.00
105156,Oregon,100.00,NA,0.00,NA,0.00
99129,Oregon,100.00,NA,0.00,NA,0.00
101485,Idaho,100.00,NA,0.00,NA,0.00
114862,Oregon,100.00,NA,0.00,NA,0.00
119507,Washington,100.00,NA,0.00,NA,0.00
95856,California,100.00,NA,0.00,NA,0.00
111189,Oregon,100.00,NA,0.00,NA,0.00
68105,California,100.00,NA,0.00,NA,0.00
103722,Oregon,100.00,NA,0.00,NA,0.00
100539,Oregon,99.90,Idaho,0.10,NA,0.00
82891,California,100.00,NA,0.00,NA,0.00
60220,California,100.00,NA,0.00,NA,0.00
133382,Washington,21.48,NA,0.00,NA,0.00
71317,California,100.00,NA,0.00,NA,0.00
117184,Washington,100.00,NA,0.00,NA,0.00
99660,Idaho,100.00,NA,0.00,NA,0.00
57014,California,100.00,NA,0.00,NA,0.00
120468,Idaho,90.15,Montana,9.85,NA,0.00
55586,California,25.92,NA,0.00,NA,0.00
91231,California,100.00,NA,0.00,NA,0.00
102440,Idaho,56.91,Montana,43.09,NA,0.00
89932,Idaho,100.00,NA,0.00,NA,0.00
110681,Oregon,100.00,NA,0.00,NA,0.00
117666,Washington,100.00,NA,0.00,NA,0.00
107473,Oregon,100.00,NA,0.00,NA,0.00
95458,Idaho,100.00,NA,0.00,NA,0.00
112091,Oregon,100.00,NA,0.00,NA,0.00
129693,Washington,100.00,NA,0.00,NA,0.00
66260,California,100.00,NA,0.00,NA,0.00
99088,California,0.15,NA,0.00,NA,0.00
111196,Oregon,100.00,NA,0.00,NA,0.00
70412,California,100.00,NA,0.00,NA,0.00
128757,Washington,100.00,NA,0.00,NA,0.00
48210,California,100.00,NA,0.00,NA,0.00
95440,Oregon,100.00,NA,0.00,NA,0.00
83813,California,100.00,NA,0.00,NA,0.00
64858,California,100.00,NA,0.00,NA,0.00
130126,Washington,2.22,NA,0.00,NA,0.00
97344,Idaho,100.00,NA,0.00,NA,0.00
85224,California,100.00,NA,0.00,NA,0.00
121853,Idaho,100.00,NA,0.00,NA,0.00
55143,California,100.00,NA,0.00,NA,0.00
97248,California,100.00,NA,0.00,NA,0.00
94096,Idaho,100.00,NA,0.00,NA,0.00
104217,Oregon,100.00,NA,0.00,NA,0.00
119064,Washington,100.00,NA,0.00,NA,0.00
60241,California,100.00,NA,0.00,NA,0.00
76889,California,100.00,NA,0.00,NA,0.00
107494,Idaho,100.00,NA,0.00,NA,0.00
49582,California,100.00,NA,0.00,NA,0.00
89396,California,100.00,NA,0.00,NA,0.00
109283,Oregon,100.00,NA,0.00,NA,0.00
106979,Oregon,100.00,NA,0.00,NA,0.00
124137,Washington,100.00,NA,0.00,NA,0.00
90300,California,100.00,NA,0.00,NA,0.00
65775,California,100.00,NA,0.00,NA,0.00
124125,Washington,100.00,NA,0.00,NA,0.00
109814,Idaho,100.00,NA,0.00,NA,0.00
45428,California,100.00,NA,0.00,NA,0.00
99601,Oregon,100.00,NA,0.00,NA,0.00
129257,Washington,0.11,NA,0.00,NA,0.00
61619,California,100.00,NA,0.00,NA,0.00
126888,Washington,100.00,NA,0.00,NA,0.00
127403,Washington,100.00,NA,0.00,NA,0.00
52845,California,100.00,NA,0.00,NA,0.00
83824,California,100.00,NA,0.00,NA,0.00
113030,Oregon,100.00,NA,0.00,NA,0.00
54681,California,100.00,NA,0.00,NA,0.00
98656,Oregon,100.00,NA,0.00,NA,0.00
101503,Idaho,100.00,NA,0.00,NA,0.00
106065,Oregon,100.00,NA,0.00,NA,0.00
119516,Washington,100.00,NA,0.00,NA,0.00
78267,California,100.00,NA,0.00,NA,0.00
106554,Oregon,100.00,NA,0.00,NA,0.00
45884,California,100.00,NA,0.00,NA,0.00
105576,Oregon,100.00,NA,0.00,NA,0.00
102345,Oregon,100.00,NA,0.00,NA,0.00
98233,Idaho,100.00,NA,0.00,NA,0.00
93542,California,100.00,NA,0.00,NA,0.00
64838,California,100.00,NA,0.00,NA,0.00
120868,Oregon,100.00,NA,0.00,NA,0.00
107502,Idaho,100.00,NA,0.00,NA,0.00
93597,Idaho,100.00,NA,0.00,NA,0.00
75013,California,36.48,NA,0.00,NA,0.00
117642,Washington,100.00,NA,0.00,NA,0.00
101949,Idaho,100.00,NA,0.00,NA,0.00
49608,California,100.00,NA,0.00,NA,0.00
54664,California,61.52,NA,0.00,NA,0.00
94014,California,100.00,NA,0.00,NA,0.00
90850,Idaho,100.00,NA,0.00,NA,0.00
110686,Oregon,100.00,NA,0.00,NA,0.00
123693,Washington,100.00,NA,0.00,NA,0.00
57001,California,100.00,NA,0.00,NA,0.00
103760,Oregon,100.00,NA,0.00,NA,0.00
101440,Oregon,100.00,NA,0.00,NA,0.00
99175,Idaho,100.00,NA,0.00,NA,0.00
115329,Oregon,100.00,NA,0.00,NA,0.00
122286,Washington,100.00,NA,0.00,NA,0.00
99558,California,100.00,NA,0.00,NA,0.00
111649,Oregon,100.00,NA,0.00,NA,0.00
71345,California,100.00,NA,0.00,NA,0.00
104653,Oregon,100.00,NA,0.00,NA,0.00
101462,Oregon,100.00,NA,0.00,NA,0.00
83349,California,100.00,NA,0.00,NA,0.00
59292,California,100.00,NA,0.00,NA,0.00
69463,California,100.00,NA,0.00,NA,0.00
123191,Washington,100.00,NA,0.00,NA,0.00
103351,Idaho,98.29,Montana,1.71,NA,0.00
76891,California,100.00,NA,0.00,NA,0.00
116759,Idaho,100.00,NA,0.00,NA,0.00
58370,California,100.00,NA,0.00,NA,0.00
100959,Oregon,100.00,NA,0.00,NA,0.00
91307,Idaho,100.00,NA,0.00,NA,0.00
111141,Oregon,100.00,NA,0.00,NA,0.00
120458,Washington,66.18,Idaho,33.82,NA,0.00
108865,Oregon,100.00,NA,0.00,NA,0.00
96388,Idaho,100.00,NA,0.00,NA,0.00
112553,Oregon,100.00,NA,0.00,NA,0.00
128308,Washington,100.00,NA,0.00,NA,0.00
109810,Idaho,100.00,NA,0.00,NA,0.00
65768,California,100.00,NA,0.00,NA,0.00
130611,Washington,100.00,NA,0.00,NA,0.00
47751,California,100.00,NA,0.00,NA,0.00
97753,Oregon,100.00,NA,0.00,NA,0.00
127412,Idaho,100.00,NA,0.00,NA,0.00
63940,California,100.00,NA,0.00,NA,0.00
86148,California,100.00,NA,0.00,NA,0.00
112106,Oregon,100.00,NA,0.00,NA,0.00
55594,California,100.00,NA,0.00,NA,0.00
99106,Oregon,100.00,NA,0.00,NA,0.00
101030,Idaho,100.00,NA,0.00,NA,0.00
106534,Oregon,100.00,NA,0.00,NA,0.00
120907,Washington,100.00,NA,0.00,NA,0.00
58855,California,100.00,NA,0.00,NA,0.00
75497,California,100.00,NA,0.00,NA,0.00
107490,Idaho,100.00,NA,0.00,NA,0.00
48195,California,100.00,NA,0.00,NA,0.00
106059,Oregon,100.00,NA,0.00,NA,0.00
126925,Washington,100.00,NA,0.00,NA,0.00
90753,California,100.00,NA,0.00,NA,0.00
68555,California,100.00,NA,0.00,NA,0.00
114441,Idaho,100.00,NA,0.00,NA,0.00
48206,California,100.00,NA,0.00,NA,0.00
101457,Oregon,100.00,NA,0.00,NA,0.00
78720,California,100.00,NA,0.00,NA,0.00
59309,California,100.00,NA,0.00,NA,0.00
124576,Washington,100.00,NA,0.00,NA,0.00
128322,Washington,100.00,NA,0.00,NA,0.00
54230,California,100.00,NA,0.00,NA,0.00
86604,California,100.00,NA,0.00,NA,0.00
110706,Oregon,100.00,NA,0.00,NA,0.00
54669,California,100.00,NA,0.00,NA,0.00
100974,Oregon,100.00,NA,0.00,NA,0.00
96867,Idaho,100.00,NA,0.00,NA,0.00
101894,Oregon,100.00,NA,0.00,NA,0.00
120442,Washington,100.00,NA,0.00,NA,0.00
75488,California,100.00,NA,0.00,NA,0.00
105634,Idaho,93.18,Oregon,6.82,NA,0.00
67635,California,100.00,NA,0.00,NA,0.00
105121,Oregon,100.00,NA,0.00,NA,0.00
96834,Idaho,70.66,Oregon,29.34,NA,0.00
91227,California,100.00,NA,0.00,NA,0.00
62992,California,100.00,NA,0.00,NA,0.00
106107,Idaho,100.00,NA,0.00,NA,0.00
90771,California,100.00,NA,0.00,NA,0.00
118566,Washington,100.00,NA,0.00,NA,0.00
105189,Idaho,100.00,NA,0.00,NA,0.00
48217,California,84.68,Arizona,15.32,NA,0.00
51877,California,100.00,NA,0.00,NA,0.00
93092,California,100.00,NA,0.00,NA,0.00
114849,Oregon,100.00,NA,0.00,NA,0.00
124160,Washington,100.00,NA,0.00,NA,0.00
61177,California,100.00,NA,0.00,NA,0.00
87080,California,87.33,Nevada,12.67,NA,0.00
102381,Oregon,100.00,NA,0.00,NA,0.00
49108,California,85.66,NA,0.00,NA,0.00
95888,Oregon,100.00,NA,0.00,NA,0.00
99626,Idaho,100.00,NA,0.00,NA,0.00
112084,Oregon,100.00,NA,0.00,NA,0.00
120433,Washington,100.00,NA,0.00,NA,0.00
95848,California,100.00,NA,0.00,NA,0.00
113506,Oregon,100.00,NA,0.00,NA,0.00
69494,California,100.00,NA,0.00,NA,0.00
124581,Washington,100.00,NA,0.00,NA,0.00
94567,Idaho,84.78,Wyoming,15.22,NA,0.00
97284,Oregon,100.00,NA,0.00,NA,0.00
124168,Idaho,100.00,NA,0.00,NA,0.00
85662,California,100.00,NA,0.00,NA,0.00
60210,California,100.00,NA,0.00,NA,0.00
69002,California,100.00,NA,0.00,NA,0.00
120876,Washington,100.00,NA,0.00,NA,0.00
103807,Idaho,100.00,NA,0.00,NA,0.00
54236,California,100.00,NA,0.00,NA,0.00
73656,California,100.00,NA,0.00,NA,0.00
116297,Idaho,100.00,NA,0.00,NA,0.00
55118,California,2.60,NA,0.00,NA,0.00
99575,Oregon,100.00,NA,0.00,NA,0.00
94089,Idaho,100.00,NA,0.00,NA,0.00
119991,Washington,100.00,NA,0.00,NA,0.00
63486,California,100.00,NA,0.00,NA,0.00
107932,Oregon,100.00,NA,0.00,NA,0.00
94023,California,100.00,NA,0.00,NA,0.00
96857,Idaho,100.00,NA,0.00,NA,0.00
108822,Oregon,100.00,NA,0.00,NA,0.00
130623,Washington,100.00,NA,0.00,NA,0.00
113514,Idaho,100.00,NA,0.00,NA,0.00
68078,California,100.00,NA,0.00,NA,0.00
130605,Washington,100.00,NA,0.00,NA,0.00
111211,Idaho,100.00,NA,0.00,NA,0.00
45896,California,100.00,NA,0.00,NA,0.00
100985,Oregon,100.00,NA,0.00,NA,0.00
74556,California,100.00,NA,0.00,NA,0.00
63936,California,100.00,NA,0.00,NA,0.00
131083,Washington,100.00,NA,0.00,NA,0.00
93612,Idaho,100.00,NA,0.00,NA,0.00
125960,Washington,6.64,NA,0.00,NA,0.00
102431,Idaho,100.00,NA,0.00,NA,0.00
58394,California,100.00,NA,0.00,NA,0.00
81980,California,100.00,NA,0.00,NA,0.00
110716,Oregon,100.00,NA,0.00,NA,0.00
56984,California,100.00,NA,0.00,NA,0.00
100488,Oregon,100.00,NA,0.00,NA,0.00
98253,Idaho,100.00,NA,0.00,NA,0.00
107460,Oregon,100.00,NA,0.00,NA,0.00
121833,Washington,100.00,NA,0.00,NA,0.00
73183,California,100.00,NA,0.00,NA,0.00
103780,Oregon,100.00,NA,0.00,NA,0.00
102811,Oregon,100.00,NA,0.00,NA,0.00
93068,California,100.00,NA,0.00,NA,0.00
71332,California,100.00,NA,0.00,NA,0.00
113986,Idaho,100.00,NA,0.00,NA,0.00
48666,California,100.00,NA,0.00,NA,0.00
77798,California,100.00,NA,0.00,NA,0.00
62089,California,100.00,NA,0.00,NA,0.00
127818,Washington,100.00,NA,0.00,NA,0.00
130168,Washington,100.00,NA,0.00,NA,0.00
51905,California,100.00,NA,0.00,NA,0.00
82431,California,100.00,NA,0.00,NA,0.00
115798,Washington,100.00,NA,0.00,NA,0.00
54209,California,100.00,NA,0.00,NA,0.00
95417,California,100.00,NA,0.00,NA,0.00
96864,Idaho,100.00,NA,0.00,NA,0.00
104215,Oregon,100.00,NA,0.00,NA,0.00
121830,Washington,100.00,NA,0.00,NA,0.00
73171,California,100.00,NA,0.00,NA,0.00
102860,Idaho,100.00,NA,0.00,NA,0.00
66708,California,100.00,NA,0.00,NA,0.00
95449,Idaho,100.00,NA,0.00,NA,0.00
63457,California,100.00,NA,0.00,NA,0.00
119940,Oregon,98.67,NA,0.00,NA,0.00
107504,Idaho,100.00,NA,0.00,NA,0.00
87525,California,100.00,NA,0.00,NA,0.00
119021,Oregon,100.00,NA,0.00,NA,0.00
101946,Idaho,100.00,NA,0.00,NA,0.00
90314,California,100.00,NA,0.00,NA,0.00
93614,Idaho,100.00,NA,0.00,NA,0.00
129667,Washington,100.00,NA,0.00,NA,0.00
126000,Washington,100.00,NA,0.00,NA,0.00
53299,California,100.00,NA,0.00,NA,0.00
81507,California,100.00,NA,0.00,NA,0.00
113022,Oregon,100.00,NA,0.00,NA,0.00
94948,California,100.00,NA,0.00,NA,0.00
97800,Idaho,100.00,NA,0.00,NA,0.00
113011,Oregon,100.00,NA,0.00,NA,0.00
119502,Washington,100.00,NA,0.00,NA,0.00
97241,California,100.00,NA,0.00,NA,0.00
101938,Idaho,100.00,NA,0.00,NA,0.00
66719,California,100.00,NA,0.00,NA,0.00
96843,Idaho,100.00,NA,0.00,NA,0.00
81500,California,100.00,NA,0.00,NA,0.00
65309,California,100.00,NA,0.00,NA,0.00
116717,Washington,100.00,NA,0.00,NA,0.00
101512,Idaho,100.00,NA,0.00,NA,0.00
122319,Idaho,99.05,Montana,0.95,NA,0.00
58363,California,100.00,NA,0.00,NA,0.00
92160,California,100.00,NA,0.00,NA,0.00
115782,Oregon,100.00,NA,0.00,NA,0.00
118592,Washington,100.00,NA,0.00,NA,0.00
61635,California,100.00,NA,0.00,NA,0.00
105157,Oregon,100.00,NA,0.00,NA,0.00
100556,Idaho,100.00,NA,0.00,NA,0.00
110233,Oregon,100.00,NA,0.00,NA,0.00
127839,Washington,100.00,NA,0.00,NA,0.00
67648,California,100.00,NA,0.00,NA,0.00
111192,Oregon,100.00,NA,0.00,NA,0.00
71337,California,100.00,NA,0.00,NA,0.00
125513,Washington,100.00,NA,0.00,NA,0.00
91323,Idaho,100.00,NA,0.00,NA,0.00
95889,Oregon,100.00,NA,0.00,NA,0.00
126017,Idaho,60.24,Washington,39.76,NA,0.00
85205,California,100.00,NA,0.00,NA,0.00
63005,California,100.00,NA,0.00,NA,0.00
66222,California,100.00,NA,0.00,NA,0.00
120423,Washington,100.00,NA,0.00,NA,0.00
106125,Idaho,100.00,NA,0.00,NA,0.00
75508,California,100.00,NA,0.00,NA,0.00
120464,Idaho,100.00,NA,0.00,NA,0.00
56528,California,100.00,NA,0.00,NA,0.00
96322,California,100.00,NA,0.00,NA,0.00
92246,Idaho,100.00,NA,0.00,NA,0.00
102832,Oregon,100.00,NA,0.00,NA,0.00
118607,Idaho,100.00,NA,0.00,NA,0.00
62092,California,100.00,NA,0.00,NA,0.00
77349,California,100.00,NA,0.00,NA,0.00
107006,Oregon,100.00,NA,0.00,NA,0.00
111598,Oregon,0.54,NA,0.00,NA,0.00
108364,Oregon,100.00,NA,0.00,NA,0.00
125061,Washington,100.00,NA,0.00,NA,0.00
87985,California,100.00,NA,0.00,NA,0.00
70400,California,100.00,NA,0.00,NA,0.00
125514,Washington,100.00,NA,0.00,NA,0.00
111201,Idaho,100.00,NA,0.00,NA,0.00
45885,California,100.00,NA,0.00,NA,0.00
100065,Oregon,100.00,NA,0.00,NA,0.00
79179,California,88.57,NA,0.00,NA,0.00
60688,California,100.00,NA,0.00,NA,0.00
56081,California,100.00,NA,0.00,NA,0.00
82439,California,100.00,NA,0.00,NA,0.00
115807,Washington,100.00,NA,0.00,NA,0.00
54215,California,100.00,NA,0.00,NA,0.00
95872,California,100.00,NA,0.00,NA,0.00
99186,Idaho,100.00,NA,0.00,NA,0.00
106989,Oregon,100.00,NA,0.00,NA,0.00
117664,Washington,100.00,NA,0.00,NA,0.00
79193,California,100.00,NA,0.00,NA,0.00
103313,Oregon,100.00,NA,0.00,NA,0.00
45879,California,73.38,NA,0.00,NA,0.00
104207,Oregon,100.00,NA,0.00,NA,0.00
100083,Idaho,100.00,NA,0.00,NA,0.00
91217,California,100.00,NA,0.00,NA,0.00
69944,California,100.00,NA,0.00,NA,0.00
121796,Washington,100.00,NA,0.00,NA,0.00
114916,Idaho,100.00,NA,0.00,NA,0.00
94056,Idaho,100.00,NA,0.00,NA,0.00
119019,Oregon,100.00,NA,0.00,NA,0.00
104723,Idaho,100.00,NA,0.00,NA,0.00
51425,California,98.45,NA,0.00,NA,0.00
87998,California,100.00,NA,0.00,NA,0.00
92227,Idaho,100.00,NA,0.00,NA,0.00
110220,Oregon,100.00,NA,0.00,NA,0.00
126006,Washington,100.00,NA,0.00,NA,0.00
56077,California,100.00,NA,0.00,NA,0.00
101915,Oregon,100.00,NA,0.00,NA,0.00
98201,Oregon,100.00,NA,0.00,NA,0.00
101024,Idaho,100.00,NA,0.00,NA,0.00
113476,Oregon,100.00,NA,0.00,NA,0.00
119967,Washington,100.00,NA,0.00,NA,0.00
101413,Oregon,100.00,NA,0.00,NA,0.00
111653,Oregon,100.00,NA,0.00,NA,0.00
68568,California,100.00,NA,0.00,NA,0.00
104648,Oregon,100.00,NA,0.00,NA,0.00
99616,Idaho,100.00,NA,0.00,NA,0.00
81040,California,100.00,NA,0.00,NA,0.00
60221,California,100.00,NA,0.00,NA,0.00
69925,California,100.00,NA,0.00,NA,0.00
117186,Washington,100.00,NA,0.00,NA,0.00
77821,California,100.00,NA,0.00,NA,0.00
120931,Idaho,100.00,NA,0.00,NA,0.00
56055,California,100.00,NA,0.00,NA,0.00
94009,California,100.00,NA,0.00,NA,0.00
102435,Idaho,99.04,Montana,0.96,NA,0.00
89928,Idaho,50.77,Utah,49.23,NA,0.00
109752,Oregon,100.00,NA,0.00,NA,0.00
116740,Washington,100.00,NA,0.00,NA,0.00
63026,California,100.00,NA,0.00,NA,0.00
107015,Oregon,100.00,NA,0.00,NA,0.00
95924,Idaho,100.00,NA,0.00,NA,0.00
109773,Oregon,100.00,NA,0.00,NA,0.00
128776,Washington,100.00,NA,0.00,NA,0.00
65795,California,100.00,NA,0.00,NA,0.00
109340,Oregon,100.00,NA,0.00,NA,0.00
68545,California,100.00,NA,0.00,NA,0.00
128293,Washington,100.00,NA,0.00,NA,0.00
48672,California,100.00,NA,0.00,NA,0.00
95904,Oregon,100.00,NA,0.00,NA,0.00
85201,California,100.00,NA,0.00,NA,0.00
63931,California,100.00,NA,0.00,NA,0.00
95028,Idaho,100.00,NA,0.00,NA,0.00
107975,Idaho,100.00,NA,0.00,NA,0.00
84297,California,100.00,NA,0.00,NA,0.00
122779,Idaho,100.00,NA,0.00,NA,0.00
56531,California,100.00,NA,0.00,NA,0.00
99562,Oregon,89.59,California,10.41,NA,0.00
92242,Idaho,100.00,NA,0.00,NA,0.00
104218,Oregon,100.00,NA,0.00,NA,0.00
118601,Washington,100.00,NA,0.00,NA,0.00
60705,California,100.00,NA,0.00,NA,0.00
77815,California,100.00,NA,0.00,NA,0.00
107028,Idaho,100.00,NA,0.00,NA,0.00
50973,California,100.00,NA,0.00,NA,0.00
90322,California,100.00,NA,0.00,NA,0.00
105590,Oregon,100.00,NA,0.00,NA,0.00
125073,Washington,100.00,NA,0.00,NA,0.00
67167,California,100.00,NA,0.00,NA,0.00
125056,Washington,100.00,NA,0.00,NA,0.00
113982,Idaho,100.00,NA,0.00,NA,0.00
98680,Oregon,100.00,NA,0.00,NA,0.00
61616,California,100.00,NA,0.00,NA,0.00
131091,Washington,26.53,NA,0.00,NA,0.00
126890,Washington,100.00,NA,0.00,NA,0.00
51455,California,100.00,NA,0.00,NA,0.00
84284,California,100.00,NA,0.00,NA,0.00
112563,Oregon,100.00,NA,0.00,NA,0.00
51901,California,100.00,NA,0.00,NA,0.00
99583,Oregon,100.00,NA,0.00,NA,0.00
100576,Idaho,100.00,NA,0.00,NA,0.00
108378,Oregon,100.00,NA,0.00,NA,0.00
118125,Washington,100.00,NA,0.00,NA,0.00
77340,California,100.00,NA,0.00,NA,0.00
105629,Oregon,100.00,NA,0.00,NA,0.00
102806,Oregon,100.00,NA,0.00,NA,0.00
98698,Idaho,100.00,NA,0.00,NA,0.00
93073,California,100.00,NA,0.00,NA,0.00
63914,California,100.00,NA,0.00,NA,0.00
119947,Oregon,63.95,Washington,36.05,NA,0.00
107497,Idaho,100.00,NA,0.00,NA,0.00
94523,Idaho,100.00,NA,0.00,NA,0.00
119026,Washington,100.00,NA,0.00,NA,0.00
102411,Idaho,100.00,NA,0.00,NA,0.00
75047,California,100.00,NA,0.00,NA,0.00
54665,California,64.61,NA,0.00,NA,0.00
92167,California,100.00,NA,0.00,NA,0.00
90845,Idaho,93.52,Utah,6.48,NA,0.00
109298,Oregon,100.00,NA,0.00,NA,0.00
126012,Washington,100.00,NA,0.00,NA,0.00
57466,California,100.00,NA,0.00,NA,0.00
80133,California,94.06,Nevada,5.94,NA,0.00
103300,Oregon,100.00,NA,0.00,NA,0.00
96348,Oregon,100.00,NA,0.00,NA,0.00
98247,Idaho,100.00,NA,0.00,NA,0.00
115796,Washington,100.00,NA,0.00,NA,0.00
122283,Washington,100.00,NA,0.00,NA,0.00
98634,California,100.00,NA,0.00,NA,0.00
112573,Oregon,100.00,NA,0.00,NA,0.00
69959,California,100.00,NA,0.00,NA,0.00
103727,Oregon,100.00,NA,0.00,NA,0.00
98685,Oregon,100.00,NA,0.00,NA,0.00
85196,California,100.00,NA,0.00,NA,0.00
58826,California,100.00,NA,0.00,NA,0.00
71774,California,11.46,NA,0.00,NA,0.00
123193,Washington,100.00,NA,0.00,NA,0.00
102882,Idaho,100.00,NA,0.00,NA,0.00
77819,California,100.00,NA,0.00,NA,0.00
116293,Idaho,100.00,NA,0.00,NA,0.00
100961,Oregon,100.00,NA,0.00,NA,0.00
92238,Idaho,100.00,NA,0.00,NA,0.00
112069,Oregon,100.00,NA,0.00,NA,0.00
121383,Washington,100.00,NA,0.00,NA,0.00
64413,California,100.00,NA,0.00,NA,0.00
106548,Oregon,100.00,NA,0.00,NA,0.00
95008,Idaho,100.00,NA,0.00,NA,0.00
112550,Oregon,100.00,NA,0.00,NA,0.00
94512,Oregon,100.00,NA,0.00,NA,0.00
130164,Washington,100.00,NA,0.00,NA,0.00
115360,Washington,100.00,NA,0.00,NA,0.00
66227,California,100.00,NA,0.00,NA,0.00
128749,Washington,100.00,NA,0.00,NA,0.00
110746,Idaho,100.00,NA,0.00,NA,0.00
49138,California,100.00,NA,0.00,NA,0.00
98673,Oregon,100.00,NA,0.00,NA,0.00
64867,California,100.00,NA,0.00,NA,0.00
97346,Idaho,79.38,Wyoming,20.62,NA,0.00
101965,Idaho,100.00,NA,0.00,NA,0.00
85681,California,100.00,NA,0.00,NA,0.00
111644,Oregon,100.00,NA,0.00,NA,0.00
56520,California,100.00,NA,0.00,NA,0.00
101418,Oregon,100.00,NA,0.00,NA,0.00
101031,Idaho,100.00,NA,0.00,NA,0.00
106069,Oregon,100.00,NA,0.00,NA,0.00
120447,Washington,100.00,NA,0.00,NA,0.00
75498,California,100.00,NA,0.00,NA,0.00
106569,Idaho,100.00,NA,0.00,NA,0.00
49119,California,100.00,NA,0.00,NA,0.00
106520,Oregon,100.00,NA,0.00,NA,0.00
125531,Washington,100.00,NA,0.00,NA,0.00
90750,California,30.35,NA,0.00,NA,0.00
68093,California,100.00,NA,0.00,NA,0.00
119014,Oregon,100.00,NA,0.00,NA,0.00
114910,Idaho,100.00,NA,0.00,NA,0.00
48668,California,100.00,NA,0.00,NA,0.00
76868,California,100.00,NA,0.00,NA,0.00
60235,California,100.00,NA,0.00,NA,0.00
123650,Washington,100.00,NA,0.00,NA,0.00
129245,Washington,100.00,NA,0.00,NA,0.00
53767,California,100.00,NA,0.00,NA,0.00
86135,California,100.00,NA,0.00,NA,0.00
109784,Oregon,100.00,NA,0.00,NA,0.00
52821,California,100.00,NA,0.00,NA,0.00
100045,Oregon,100.00,NA,0.00,NA,0.00
97331,Idaho,100.00,NA,0.00,NA,0.00
102363,Oregon,100.00,NA,0.00,NA,0.00
122288,Washington,100.00,NA,0.00,NA,0.00
76413,California,100.00,NA,0.00,NA,0.00
107023,Oregon,100.00,NA,0.00,NA,0.00
67172,California,100.00,NA,0.00,NA,0.00
96837,Idaho,100.00,NA,0.00,NA,0.00
92153,California,100.00,NA,0.00,NA,0.00
64842,California,100.00,NA,0.00,NA,0.00
106583,Idaho,100.00,NA,0.00,NA,0.00
92675,Idaho,61.80,Nevada,38.20,NA,0.00
87529,California,100.00,NA,0.00,NA,0.00
131999,Washington,100.00,NA,0.00,NA,0.00
116247,Washington,64.82,Oregon,35.18,NA,0.00
105190,Idaho,100.00,NA,0.00,NA,0.00
73195,California,100.00,NA,0.00,NA,0.00
118155,Idaho,100.00,NA,0.00,NA,0.00
92162,California,100.00,NA,0.00,NA,0.00
113927,Oregon,100.00,NA,0.00,NA,0.00
