SampleUnit,GRTS,State1,State1_Percent,State2,State2_Percent,State3,State3_Percent,State_County1,State_County1_Percent,State_County2,State_County2_Percent,State_County3,State_County3_Percent,State_County4,State_County4_Percent,BroadHabitat_Class,BroadHabitat_Form
90858,21834,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Bear Lake,96.75,Idaho_Franklin,3.25,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
109751,21841,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lane,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
117670,21857,Washington,100.00,NA,0.00,NA,0.00,Washington_Whitman,79.65,Washington_Columbia,11.70,Washington_Franklin,8.66,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
60710,21862,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
107474,21873,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97315,21898,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Gooding,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
112093,21905,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Gilliam,74.25,Oregon_Wheeler,22.63,Oregon_Sherman,3.12,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
130621,21921,Washington,100.00,NA,0.00,NA,0.00,Washington_Whatcom,61.29,Washington_Okanogan,38.71,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
112587,21937,Idaho,99.77,Oregon,0.23,NA,0.00,Idaho_Idaho,99.77,Oregon_Wallowa,0.23,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
69485,21942,California,100.00,NA,0.00,NA,0.00,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Temperate Flooded & Swamp Forest
130608,21953,Washington,100.00,NA,0.00,NA,0.00,Washington_Skagit,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
50524,21974,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
96362,21978,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
85671,21994,California,100.00,NA,0.00,NA,0.00,California_Glenn,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
63466,22006,California,100.00,NA,0.00,NA,0.00,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
122274,22033,Washington,100.00,NA,0.00,NA,0.00,Washington_Pierce,100.00,NA,0.00,NA,0.00,NA,0.00,Nonvascular & Sparse Vascular Rock Vegetation,Barren
106586,22049,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Lemhi,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
52852,22054,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
75502,22058,California,100.00,NA,0.00,NA,0.00,California_Tuolumne,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
122314,22065,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Kootenai,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
58385,22070,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
96791,22074,California,100.00,NA,0.00,NA,0.00,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
93173,22090,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Caribou,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Temperate Flooded & Swamp Forest
104683,22097,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Deschutes,92.90,Oregon_Crook,5.24,Oregon_Lake,1.86,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
116753,22113,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Latah,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
58852,22118,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
78742,22122,California,100.00,NA,0.00,NA,0.00,California_Alpine,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
107955,22129,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Adams,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
49125,22134,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
87540,22138,California,100.00,NA,0.00,NA,0.00,California_Lassen,72.61,California_Plumas,27.39,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
110672,22145,Oregon,66.80,NA,0.00,NA,0.00,Oregon_Lane,66.80,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
107447,22161,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lane,89.23,Oregon_Deschutes,10.77,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
124602,22177,Washington,100.00,NA,0.00,NA,0.00,Washington_Chelan,91.80,Washington_Douglas,8.20,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
89835,22186,California,100.00,NA,0.00,NA,0.00,California_Tehama,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
70395,22198,California,100.00,NA,0.00,NA,0.00,California_San Benito,81.27,California_Fresno,18.73,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
124589,22209,Washington,100.00,NA,0.00,NA,0.00,Washington_King,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
111205,22225,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
45422,22230,California,44.79,NA,0.00,NA,0.00,California_San Diego,44.79,NA,0.00,NA,0.00,NA,0.00,0,0
99604,22234,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
128796,22241,Washington,33.21,Idaho,10.81,NA,0.00,Washington_Pend Oreille,33.21,Idaho_Boundary,10.81,NA,0.00,NA,0.00,0,0
79178,22250,California,82.43,NA,0.00,NA,0.00,California_Marin,82.43,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
58835,22262,California,100.00,NA,0.00,NA,0.00,California_Kern,76.59,California_Los Angeles,23.41,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
127401,22305,Washington,100.00,NA,0.00,NA,0.00,Washington_Stevens,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
55159,22310,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
82903,22314,California,100.00,NA,0.00,NA,0.00,California_Placer,52.94,California_Nevada,47.06,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
113955,22321,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
52361,22326,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
97725,22330,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
100580,22346,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Clark,64.06,Idaho_Fremont,35.94,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
106066,22353,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Deschutes,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
117195,22369,Washington,100.00,NA,0.00,NA,0.00,Washington_Benton,100.00,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
78734,22378,California,100.00,NA,0.00,NA,0.00,California_Amador,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
107484,22385,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
47270,22390,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
102330,22401,Oregon,59.99,NA,0.00,NA,0.00,Oregon_Curry,59.99,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
105122,22417,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
101475,22426,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Boise,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
94465,22442,California,100.00,NA,0.00,NA,0.00,California_Trinity,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
71328,22454,California,100.00,NA,0.00,NA,0.00,California_Madera,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
122720,22465,Washington,100.00,NA,0.00,NA,0.00,Washington_Pacific,100.00,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
105649,22481,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Valley,97.34,Idaho_Custer,2.66,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
74087,22506,California,10.08,NA,0.00,NA,0.00,California_San Mateo,10.08,NA,0.00,NA,0.00,NA,0.00,0,0
117176,22545,Washington,100.00,NA,0.00,NA,0.00,Washington_Skamania,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
102406,22561,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Boise,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
50532,22566,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
93091,22586,California,100.00,NA,0.00,NA,0.00,California_Shasta,74.27,California_Lassen,25.73,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
111146,22609,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Linn,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
124158,22625,Washington,100.00,NA,0.00,NA,0.00,Washington_Stevens,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
56072,22630,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
103763,22641,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
98661,22650,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
100102,22666,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Custer,99.64,Idaho_Blaine,0.36,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
114405,22673,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Wasco,99.90,Oregon_Sherman,0.10,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
123212,22689,Washington,100.00,NA,0.00,NA,0.00,Washington_Chelan,98.25,Washington_Douglas,1.75,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
99092,22698,California,100.00,NA,0.00,NA,0.00,California_Del Norte,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
110727,22705,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Wallowa,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
71810,22710,California,100.00,NA,0.00,NA,0.00,California_Mono,93.42,California_Inyo,6.58,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
103262,22721,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Curry,70.20,Oregon_Josephine,29.80,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
99151,22746,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
82424,22762,California,100.00,NA,0.00,NA,0.00,California_Sonoma,62.43,California_Lake,35.26,California_Napa,2.32,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
61143,22774,California,100.00,NA,0.00,NA,0.00,California_Kern,98.11,California_San Luis Obispo,1.89,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
70855,22794,California,100.00,NA,0.00,NA,0.00,California_San Benito,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
119954,22801,Washington,100.00,NA,0.00,NA,0.00,Washington_Skamania,69.44,Washington_Cowlitz,30.54,Washington_Lewis,0.02,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
57442,22838,California,100.00,NA,0.00,NA,0.00,California_Ventura,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
100040,22842,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
91308,22858,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Cassia,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
112529,22865,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
122309,22881,Washington,100.00,NA,0.00,NA,0.00,Washington_Spokane,100.00,NA,0.00,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
107942,22897,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
94490,22906,California,100.00,NA,0.00,NA,0.00,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
95927,22922,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Gooding,91.95,Idaho_Jerome,8.05,NA,0.00,NA,0.00,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
109313,22929,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Crook,92.19,Oregon_Jefferson,6.95,Oregon_Wheeler,0.86,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
127383,22945,Washington,100.00,NA,0.00,NA,0.00,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
110734,22961,Oregon,71.52,Idaho,28.48,NA,0.00,Oregon_Wallowa,71.52,Idaho_Idaho,28.48,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
65769,22966,California,100.00,NA,0.00,NA,0.00,California_Kings,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
128296,22977,Washington,100.00,NA,0.00,NA,0.00,Washington_Snohomish,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
109823,22993,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Idaho,98.20,Idaho_Lemhi,1.80,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
50993,22998,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
97752,23002,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
128338,23009,Idaho,34.73,NA,0.00,NA,0.00,Idaho_Boundary,34.73,NA,0.00,NA,0.00,NA,0.00,0,0
87055,23018,California,100.00,NA,0.00,NA,0.00,California_Mendocino,45.57,California_Lake,31.01,California_Glenn,23.42,NA,0.00,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
64856,23030,California,100.00,NA,0.00,NA,0.00,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
85220,23082,California,100.00,NA,0.00,NA,0.00,California_Sierra,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
112568,23089,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
56993,23094,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
98643,23098,Oregon,89.94,California,10.06,NA,0.00,Oregon_Klamath,89.94,California_Siskiyou,10.06,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
101033,23114,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Butte,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
102365,23121,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
123229,23137,Washington,100.00,NA,0.00,NA,0.00,Washington_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
59780,23142,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
75960,23146,California,100.00,NA,0.00,NA,0.00,California_Tuolumne,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
108414,23153,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
50512,23158,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
107443,23185,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lane,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
125533,23201,Washington,100.00,NA,0.00,NA,0.00,Washington_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
90756,23210,California,100.00,NA,0.00,NA,0.00,California_Trinity,95.23,California_Humboldt,4.77,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
68086,23222,California,100.00,NA,0.00,NA,0.00,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
126446,23233,Washington,100.00,NA,0.00,NA,0.00,Washington_Snohomish,65.80,Washington_King,34.20,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
113053,23249,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
46817,23254,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
100070,23258,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
62085,23286,California,100.00,NA,0.00,NA,0.00,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
125505,23313,Washington,100.00,NA,0.00,NA,0.00,Washington_Mason,100.00,NA,0.00,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
127856,23329,Washington,100.00,NA,0.00,NA,0.00,Washington_Ferry,73.23,Washington_Okanogan,26.77,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
52838,23334,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
87065,23338,California,100.00,NA,0.00,NA,0.00,California_Butte,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
110707,23345,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Wheeler,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
53742,23350,California,100.00,NA,0.00,NA,0.00,California_Los Angeles,100.00,NA,0.00,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
100506,23354,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
95017,23370,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Power,80.31,Idaho_Bannock,19.66,Idaho_Bingham,0.03,NA,0.00,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
102822,23377,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
121362,23393,Washington,100.00,NA,0.00,NA,0.00,Washington_Grant,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
75028,23402,California,100.00,NA,0.00,NA,0.00,California_Stanislaus,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
107944,23409,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
106041,23425,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Coos,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
101879,23441,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Jackson,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
96371,23450,Idaho,92.63,Oregon,7.37,NA,0.00,Idaho_Owyhee,92.63,Oregon_Malheur,7.37,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
91223,23466,California,100.00,NA,0.00,NA,0.00,California_Trinity,81.59,California_Shasta,18.41,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
63451,23478,California,100.00,NA,0.00,NA,0.00,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
121335,23489,Washington,100.00,NA,0.00,NA,0.00,Washington_Lewis,45.39,Washington_Wahkiakum,41.80,Washington_Pacific,12.80,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
107033,23505,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Valley,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
89382,23530,California,100.00,NA,0.00,NA,0.00,California_Tehama,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
61595,23542,California,95.87,NA,0.00,NA,0.00,California_Santa Barbara,64.71,California_San Luis Obispo,31.16,NA,0.00,NA,0.00,Open Water,Open Water
132002,23553,Washington,100.00,NA,0.00,NA,0.00,Washington_Whatcom,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
